eval_run_id,case_id,gt_id,detected,category_correct,amount_delta,root_cause_correct,action_correct,recovered_amount
EVAL-2025-04-05-01,,GT-0588,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0589,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0090,GT-0590,TRUE,TRUE,0.0,TRUE,TRUE,42.8
EVAL-2025-04-05-01,,GT-0591,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0592,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0593,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0594,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0595,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0596,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0597,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0598,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0599,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0600,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0601,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0602,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0091,GT-0603,TRUE,TRUE,0.0,TRUE,TRUE,5755.61
EVAL-2025-04-05-01,,GT-0604,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0605,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0606,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0607,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0608,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0609,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0610,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0611,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0612,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0613,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0092,GT-0614,TRUE,TRUE,0.0,TRUE,TRUE,822.81
EVAL-2025-04-05-01,,GT-0615,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0616,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0617,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0618,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0619,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0620,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0621,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0622,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0093,GT-0623,TRUE,TRUE,0.0,TRUE,TRUE,526.08
EVAL-2025-04-05-01,,GT-0624,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0625,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0626,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0094,GT-0627,TRUE,TRUE,0.24,TRUE,TRUE,0.0
EVAL-2025-04-05-01,CASE-0095,GT-0628,TRUE,TRUE,0.0,TRUE,TRUE,181.72
EVAL-2025-04-05-01,CASE-0096,GT-0629,TRUE,FALSE,0.0,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0630,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0631,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0632,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0633,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0634,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0635,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0636,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0637,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0638,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0639,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0640,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0641,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0642,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0643,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0644,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0645,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0646,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0647,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0648,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0649,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0650,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0651,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0652,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0653,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0654,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0097,GT-0655,TRUE,TRUE,5.92,TRUE,TRUE,0.0
EVAL-2025-04-05-01,CASE-0098,GT-0656,TRUE,TRUE,0.0,TRUE,TRUE,389.35
EVAL-2025-04-05-01,,GT-0657,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0658,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0659,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0660,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0661,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0662,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0099,GT-0663,TRUE,TRUE,0.0,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0664,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0665,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0666,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0100,GT-0667,TRUE,TRUE,0.51,TRUE,TRUE,0.0
EVAL-2025-04-05-01,CASE-0101,GT-0668,TRUE,TRUE,0.0,TRUE,TRUE,958.15
EVAL-2025-04-05-01,CASE-0102,GT-0669,TRUE,TRUE,0.0,TRUE,TRUE,17.28
EVAL-2025-04-05-01,,GT-0670,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0671,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0672,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0673,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0674,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0675,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0676,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0677,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0678,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0679,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0103,GT-0680,TRUE,TRUE,0.0,TRUE,TRUE,20.69
EVAL-2025-04-05-01,CASE-0104,GT-0681,TRUE,TRUE,0.0,TRUE,TRUE,219.92
EVAL-2025-04-05-01,,GT-0682,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0683,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0684,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0685,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0105,GT-0686,TRUE,TRUE,0.0,TRUE,TRUE,13.94
EVAL-2025-04-05-01,,GT-0687,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0688,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0689,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0690,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0691,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0692,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0693,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0694,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0695,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0696,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0697,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0698,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0106,GT-0699,TRUE,TRUE,0.0,TRUE,TRUE,284.84
EVAL-2025-04-05-01,,GT-0700,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0701,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0107,GT-0702,TRUE,TRUE,0.0,TRUE,TRUE,675.77
EVAL-2025-04-05-01,,GT-0703,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0704,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0108,GT-0705,TRUE,TRUE,0.0,TRUE,TRUE,1722.34
EVAL-2025-04-05-01,,GT-0706,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0707,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0708,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0709,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0710,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0109,GT-0711,TRUE,TRUE,0.4,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0712,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0713,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0714,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0715,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0716,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0717,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0110,GT-0718,TRUE,TRUE,0.0,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0719,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0720,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0721,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0722,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0723,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0724,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0725,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0726,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0727,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0728,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0111,GT-0729,TRUE,TRUE,0.0,TRUE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0730,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0731,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0732,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0733,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0734,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0735,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0736,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0737,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0738,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0739,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0740,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0112,GT-0741,TRUE,TRUE,0.0,TRUE,TRUE,105.67
EVAL-2025-04-05-01,,GT-0742,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0743,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0744,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0745,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0746,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0113,GT-0747,TRUE,TRUE,0.0,TRUE,TRUE,8.08
EVAL-2025-04-05-01,,GT-0748,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0749,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0750,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0751,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0752,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0753,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0754,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0755,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0756,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0757,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0114,GT-0758,TRUE,TRUE,14.66,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0759,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0760,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0761,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0762,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0763,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0764,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0765,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0766,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0767,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0115,GT-0768,TRUE,TRUE,1.27,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0769,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0770,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0771,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0116,GT-0772,TRUE,TRUE,6.39,TRUE,TRUE,0.0
EVAL-2025-04-05-01,CASE-0117,GT-0773,TRUE,TRUE,0.0,TRUE,TRUE,1988.32
EVAL-2025-04-05-01,,GT-0774,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0775,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0776,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0777,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0778,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0779,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0780,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0118,GT-0781,TRUE,TRUE,0.27,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0782,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0783,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0784,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0785,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0786,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0787,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0788,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0119,GT-0789,TRUE,TRUE,0.0,TRUE,TRUE,63.71
EVAL-2025-04-05-01,,GT-0790,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0791,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0792,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0793,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0794,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0795,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0120,GT-0796,TRUE,TRUE,3.95,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0797,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0798,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0799,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0800,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0801,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0802,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0803,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0804,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0805,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0806,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0121,GT-0807,TRUE,TRUE,0.0,TRUE,TRUE,969.86
EVAL-2025-04-05-01,,GT-0808,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0809,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0810,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0811,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0122,GT-0812,TRUE,TRUE,0.0,TRUE,TRUE,531.04
EVAL-2025-04-05-01,,GT-0813,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0814,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0123,GT-0815,TRUE,TRUE,0.0,TRUE,TRUE,40.46
EVAL-2025-04-05-01,CASE-0124,GT-0816,TRUE,TRUE,0.0,TRUE,TRUE,14.34
EVAL-2025-04-05-01,,GT-0817,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0818,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0819,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0820,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0821,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0822,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0823,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0824,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0125,GT-0825,TRUE,TRUE,0.0,TRUE,TRUE,474.13
EVAL-2025-04-05-01,,GT-0826,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0827,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0828,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0829,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0830,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0831,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0832,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0833,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0126,GT-0834,TRUE,TRUE,0.8,TRUE,TRUE,0.0
EVAL-2025-04-05-01,CASE-0127,GT-0835,TRUE,TRUE,0.0,TRUE,TRUE,38.64
EVAL-2025-04-05-01,,GT-0836,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0128,GT-0837,TRUE,TRUE,0.0,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0838,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0839,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0129,GT-0840,TRUE,TRUE,0.0,TRUE,TRUE,39.89
EVAL-2025-04-05-01,,GT-0841,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0842,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0843,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0130,GT-0844,TRUE,TRUE,0.0,TRUE,TRUE,774.64
EVAL-2025-04-05-01,,GT-0845,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0846,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0847,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0848,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0131,GT-0849,TRUE,TRUE,3.17,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0850,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0851,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0852,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0853,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0854,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0855,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0856,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0132,GT-0857,TRUE,TRUE,0.0,TRUE,TRUE,66.74
EVAL-2025-04-05-01,,GT-0858,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0859,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0860,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0861,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0862,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0863,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0864,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0865,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0866,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0867,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0868,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0869,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0870,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0871,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0133,GT-0872,TRUE,TRUE,0.0,TRUE,TRUE,1.46
EVAL-2025-04-05-01,CASE-0134,GT-0873,TRUE,TRUE,0.91,TRUE,TRUE,0.0
EVAL-2025-04-05-01,,GT-0874,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0875,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0876,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,CASE-0135,GT-0877,TRUE,TRUE,0.0,TRUE,TRUE,4.47
EVAL-2025-04-05-01,,GT-0878,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0879,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0880,FALSE,FALSE,,FALSE,FALSE,0.0
EVAL-2025-04-05-01,,GT-0881,FALSE,FALSE,,FALSE,FALSE,0.0
