action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0123,CASE-0017,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0017"", ""evidence_ids"": [""EVID-00057"", ""EVID-00058"", ""EVID-00059""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-71 \u2014 \u20b958.05\n\nOrder ORD-71 (payment PAY-0071) settled \u20b91159.98 against contractual expectation \u20b91218.03 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b958.05."", ""amount"": 58.05}","{""draft_id"": ""DRF-CASE-0017"", ""draft"": ""Subject: Settlement discrepancy on ORD-71 \u2014 \u20b958.05\n\nOrder ORD-71 (payment PAY-0071) settled \u20b91159.98 against contractual expectation \u20b91218.03 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b958.05.""}",,CASE-0017_DRAFT,,58.05,2026-09-05T07:13:27Z
ACT-0124,CASE-0017,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0017"", ""evidence_ids"": [""EVID-00057"", ""EVID-00058"", ""EVID-00059""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-71 \u2014 \u20b958.05\n\nOrder ORD-71 (payment PAY-0071) settled \u20b91159.98 against contractual expectation \u20b91218.03 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b958.05."", ""amount"": 58.05}","{""external_reference"": ""DIS-CASE-0017"", ""dispute_id"": ""DIS-CASE-0017"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:27Z"", ""simulated"": true}",DIS-CASE-0017,CASE-0017_CREATE,APR-0060,58.05,2026-09-05T07:13:27Z
ACT-0125,CASE-0089,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0089"", ""evidence_ids"": [""EVID-00303"", ""EVID-00304"", ""EVID-00305"", ""EVID-00306""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-585 \u2014 \u20b957.34\n\nOrder ORD-585 (payment PAY-0585) settled \u20b92314.9 against contractual expectation \u20b92372.24 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b957.34."", ""amount"": 57.34}","{""draft_id"": ""DRF-CASE-0089"", ""draft"": ""Subject: Settlement discrepancy on ORD-585 \u2014 \u20b957.34\n\nOrder ORD-585 (payment PAY-0585) settled \u20b92314.9 against contractual expectation \u20b92372.24 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b957.34.""}",,CASE-0089_DRAFT,,57.34,2026-09-05T07:13:28Z
ACT-0126,CASE-0073,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0073"", ""evidence_ids"": [""EVID-00250"", ""EVID-00251"", ""EVID-00252""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-458 \u2014 \u20b946.00\n\nOrder ORD-458 (payment PAY-0458) settled \u20b91091.25 against contractual expectation \u20b91137.25 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b946.00."", ""amount"": 46.0}","{""draft_id"": ""DRF-CASE-0073"", ""draft"": ""Subject: Settlement discrepancy on ORD-458 \u2014 \u20b946.00\n\nOrder ORD-458 (payment PAY-0458) settled \u20b91091.25 against contractual expectation \u20b91137.25 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b946.00.""}",,CASE-0073_DRAFT,,46.0,2026-09-05T07:13:28Z
ACT-0127,CASE-0073,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0073"", ""evidence_ids"": [""EVID-00250"", ""EVID-00251"", ""EVID-00252""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-458 \u2014 \u20b946.00\n\nOrder ORD-458 (payment PAY-0458) settled \u20b91091.25 against contractual expectation \u20b91137.25 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b946.00."", ""amount"": 46.0}","{""external_reference"": ""DIS-CASE-0073"", ""dispute_id"": ""DIS-CASE-0073"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:28Z"", ""simulated"": true}",DIS-CASE-0073,CASE-0073_CREATE,APR-0061,46.0,2026-09-05T07:13:28Z
ACT-0128,CASE-0090,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0090"", ""evidence_ids"": [""EVID-00307"", ""EVID-00308"", ""EVID-00309""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-590 \u2014 \u20b942.80\n\nOrder ORD-590 (payment PAY-0590) settled \u20b9556.49 against contractual expectation \u20b9599.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b942.80."", ""amount"": 42.8}","{""draft_id"": ""DRF-CASE-0090"", ""draft"": ""Subject: Settlement discrepancy on ORD-590 \u2014 \u20b942.80\n\nOrder ORD-590 (payment PAY-0590) settled \u20b9556.49 against contractual expectation \u20b9599.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b942.80.""}",,CASE-0090_DRAFT,,42.8,2026-09-05T07:13:29Z
ACT-0129,CASE-0090,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0090"", ""evidence_ids"": [""EVID-00307"", ""EVID-00308"", ""EVID-00309""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-590 \u2014 \u20b942.80\n\nOrder ORD-590 (payment PAY-0590) settled \u20b9556.49 against contractual expectation \u20b9599.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b942.80."", ""amount"": 42.8}","{""external_reference"": ""DIS-CASE-0090"", ""dispute_id"": ""DIS-CASE-0090"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:29Z"", ""simulated"": true}",DIS-CASE-0090,CASE-0090_CREATE,APR-0062,42.8,2026-09-05T07:13:29Z
ACT-0130,CASE-0116,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0116"", ""evidence_ids"": [""EVID-00397"", ""EVID-00398"", ""EVID-00399"", ""EVID-00400""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-772 \u2014 \u20b935.51\n\nOrder ORD-772 (payment PAY-0772) settled \u20b93114.11 against contractual expectation \u20b93149.62 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b935.51."", ""amount"": 41.9}","{""draft_id"": ""DRF-CASE-0116"", ""draft"": ""Subject: Settlement discrepancy on ORD-772 \u2014 \u20b935.51\n\nOrder ORD-772 (payment PAY-0772) settled \u20b93114.11 against contractual expectation \u20b93149.62 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b935.51.""}",,CASE-0116_DRAFT,,41.9,2026-09-05T07:13:30Z
ACT-0131,CASE-0056,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0056"", ""evidence_ids"": [""EVID-00191"", ""EVID-00192"", ""EVID-00193""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-301 \u2014 \u20b92072.39\n\nOrder ORD-301 (payment PAY-0301) settled \u20b92447.16 against contractual expectation \u20b94519.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92072.39."", ""amount"": 41.45}","{""draft_id"": ""DRF-CASE-0056"", ""draft"": ""Subject: Settlement discrepancy on ORD-301 \u2014 \u20b92072.39\n\nOrder ORD-301 (payment PAY-0301) settled \u20b92447.16 against contractual expectation \u20b94519.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92072.39.""}",,CASE-0056_DRAFT,,41.45,2026-09-05T07:13:30Z
ACT-0132,CASE-0056,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0056"", ""evidence_ids"": [""EVID-00191"", ""EVID-00192"", ""EVID-00193""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-301 \u2014 \u20b92072.39\n\nOrder ORD-301 (payment PAY-0301) settled \u20b92447.16 against contractual expectation \u20b94519.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92072.39."", ""amount"": 41.45}","{""external_reference"": ""DIS-CASE-0056"", ""dispute_id"": ""DIS-CASE-0056"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:30Z"", ""simulated"": true}",DIS-CASE-0056,CASE-0056_CREATE,APR-0063,41.45,2026-09-05T07:13:30Z
ACT-0133,CASE-0146,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0146"", ""evidence_ids"": [""EVID-00499"", ""EVID-00500"", ""EVID-00501"", ""EVID-00502""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-980 \u2014 \u20b933.20\n\nOrder ORD-980 (payment PAY-0980) settled \u20b95013.61 against contractual expectation \u20b95046.81 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b933.20."", ""amount"": 39.17}","{""draft_id"": ""DRF-CASE-0146"", ""draft"": ""Subject: Settlement discrepancy on ORD-980 \u2014 \u20b933.20\n\nOrder ORD-980 (payment PAY-0980) settled \u20b95013.61 against contractual expectation \u20b95046.81 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b933.20.""}",,CASE-0146_DRAFT,,39.17,2026-09-05T07:13:31Z
ACT-0134,CASE-0097,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0097"", ""evidence_ids"": [""EVID-00332"", ""EVID-00333"", ""EVID-00334"", ""EVID-00335""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-655 \u2014 \u20b932.93\n\nOrder ORD-655 (payment PAY-0655) settled \u20b93930.75 against contractual expectation \u20b93963.68 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b932.93."", ""amount"": 38.85}","{""draft_id"": ""DRF-CASE-0097"", ""draft"": ""Subject: Settlement discrepancy on ORD-655 \u2014 \u20b932.93\n\nOrder ORD-655 (payment PAY-0655) settled \u20b93930.75 against contractual expectation \u20b93963.68 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b932.93.""}",,CASE-0097_DRAFT,,38.85,2026-09-05T07:13:31Z
ACT-0135,CASE-0127,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0127"", ""evidence_ids"": [""EVID-00436"", ""EVID-00437"", ""EVID-00438""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-835 \u2014 \u20b91932.21\n\nOrder ORD-835 (payment PAY-0835) settled \u20b95938.05 against contractual expectation \u20b97870.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91932.21."", ""amount"": 38.64}","{""draft_id"": ""DRF-CASE-0127"", ""draft"": ""Subject: Settlement discrepancy on ORD-835 \u2014 \u20b91932.21\n\nOrder ORD-835 (payment PAY-0835) settled \u20b95938.05 against contractual expectation \u20b97870.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91932.21.""}",,CASE-0127_DRAFT,,38.64,2026-09-05T07:13:32Z
ACT-0136,CASE-0127,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0127"", ""evidence_ids"": [""EVID-00436"", ""EVID-00437"", ""EVID-00438""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-835 \u2014 \u20b91932.21\n\nOrder ORD-835 (payment PAY-0835) settled \u20b95938.05 against contractual expectation \u20b97870.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91932.21."", ""amount"": 38.64}","{""external_reference"": ""DIS-CASE-0127"", ""dispute_id"": ""DIS-CASE-0127"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:32Z"", ""simulated"": true}",DIS-CASE-0127,CASE-0127_CREATE,APR-0064,38.64,2026-09-05T07:13:32Z
ACT-0137,CASE-0080,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0080"", ""evidence_ids"": [""EVID-00274"", ""EVID-00275"", ""EVID-00276"", ""EVID-00277""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-476 \u2014 \u20b937.93\n\nOrder ORD-476 (payment PAY-0476) settled \u20b91615.98 against contractual expectation \u20b91653.91 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b937.93."", ""amount"": 37.93}","{""draft_id"": ""DRF-CASE-0080"", ""draft"": ""Subject: Settlement discrepancy on ORD-476 \u2014 \u20b937.93\n\nOrder ORD-476 (payment PAY-0476) settled \u20b91615.98 against contractual expectation \u20b91653.91 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b937.93.""}",,CASE-0080_DRAFT,,37.93,2026-09-05T07:13:33Z
ACT-0138,CASE-0019,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0019"", ""evidence_ids"": [""EVID-00064"", ""EVID-00065"", ""EVID-00066""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-76 \u2014 \u20b936.80\n\nOrder ORD-76 (payment PAY-0076) settled \u20b9585.3 against contractual expectation \u20b9622.1 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b936.80."", ""amount"": 36.8}","{""draft_id"": ""DRF-CASE-0019"", ""draft"": ""Subject: Settlement discrepancy on ORD-76 \u2014 \u20b936.80\n\nOrder ORD-76 (payment PAY-0076) settled \u20b9585.3 against contractual expectation \u20b9622.1 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b936.80.""}",,CASE-0019_DRAFT,,36.8,2026-09-05T07:13:33Z
ACT-0139,CASE-0019,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0019"", ""evidence_ids"": [""EVID-00064"", ""EVID-00065"", ""EVID-00066""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-76 \u2014 \u20b936.80\n\nOrder ORD-76 (payment PAY-0076) settled \u20b9585.3 against contractual expectation \u20b9622.1 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b936.80."", ""amount"": 36.8}","{""external_reference"": ""DIS-CASE-0019"", ""dispute_id"": ""DIS-CASE-0019"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:33Z"", ""simulated"": true}",DIS-CASE-0019,CASE-0019_CREATE,APR-0065,36.8,2026-09-05T07:13:33Z
ACT-0140,CASE-0060,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0060"", ""evidence_ids"": [""EVID-00205"", ""EVID-00206"", ""EVID-00207""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-345 \u2014 \u20b935.42\n\nOrder ORD-345 (payment PAY-0345) settled \u20b92046.33 against contractual expectation \u20b92081.75 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b935.42."", ""amount"": 35.42}","{""draft_id"": ""DRF-CASE-0060"", ""draft"": ""Subject: Settlement discrepancy on ORD-345 \u2014 \u20b935.42\n\nOrder ORD-345 (payment PAY-0345) settled \u20b92046.33 against contractual expectation \u20b92081.75 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b935.42.""}",,CASE-0060_DRAFT,,35.42,2026-09-05T07:13:34Z
ACT-0141,CASE-0060,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0060"", ""evidence_ids"": [""EVID-00205"", ""EVID-00206"", ""EVID-00207""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-345 \u2014 \u20b935.42\n\nOrder ORD-345 (payment PAY-0345) settled \u20b92046.33 against contractual expectation \u20b92081.75 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b935.42."", ""amount"": 35.42}","{""external_reference"": ""DIS-CASE-0060"", ""dispute_id"": ""DIS-CASE-0060"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:34Z"", ""simulated"": true}",DIS-CASE-0060,CASE-0060_CREATE,APR-0066,35.42,2026-09-05T07:13:34Z
ACT-0142,CASE-0037,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0037"", ""evidence_ids"": [""EVID-00127"", ""EVID-00128"", ""EVID-00129""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-176 \u2014 \u20b91682.76\n\nOrder ORD-176 (payment PAY-0176) settled \u20b91742.84 against contractual expectation \u20b93425.6 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91682.76."", ""amount"": 33.66}","{""draft_id"": ""DRF-CASE-0037"", ""draft"": ""Subject: Settlement discrepancy on ORD-176 \u2014 \u20b91682.76\n\nOrder ORD-176 (payment PAY-0176) settled \u20b91742.84 against contractual expectation \u20b93425.6 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91682.76.""}",,CASE-0037_DRAFT,,33.66,2026-09-05T07:13:34Z
ACT-0143,CASE-0037,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0037"", ""evidence_ids"": [""EVID-00127"", ""EVID-00128"", ""EVID-00129""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-176 \u2014 \u20b91682.76\n\nOrder ORD-176 (payment PAY-0176) settled \u20b91742.84 against contractual expectation \u20b93425.6 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91682.76."", ""amount"": 33.66}","{""external_reference"": ""DIS-CASE-0037"", ""dispute_id"": ""DIS-CASE-0037"", ""status"": ""ALREADY_RESOLVED"", ""submitted_at"": ""2026-09-05T07:13:35Z"", ""simulated"": true}",DIS-CASE-0037,CASE-0037_CREATE,APR-0067,33.66,2026-09-05T07:13:35Z
ACT-0144,CASE-0102,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0102"", ""evidence_ids"": [""EVID-00349"", ""EVID-00350"", ""EVID-00351""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-669 \u2014 \u20b91440.19\n\nOrder ORD-669 (payment PAY-0669) settled \u20b93853.1 against contractual expectation \u20b95293.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91440.19."", ""amount"": 28.8}","{""draft_id"": ""DRF-CASE-0102"", ""draft"": ""Subject: Settlement discrepancy on ORD-669 \u2014 \u20b91440.19\n\nOrder ORD-669 (payment PAY-0669) settled \u20b93853.1 against contractual expectation \u20b95293.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91440.19.""}",,CASE-0102_DRAFT,,28.8,2026-09-05T07:13:35Z
ACT-0145,CASE-0102,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0102"", ""evidence_ids"": [""EVID-00349"", ""EVID-00350"", ""EVID-00351""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-669 \u2014 \u20b91440.19\n\nOrder ORD-669 (payment PAY-0669) settled \u20b93853.1 against contractual expectation \u20b95293.29 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91440.19."", ""amount"": 28.8}","{""external_reference"": ""DIS-CASE-0102"", ""dispute_id"": ""DIS-CASE-0102"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:35Z"", ""simulated"": true}",DIS-CASE-0102,CASE-0102_CREATE,APR-0068,28.8,2026-09-05T07:13:35Z
ACT-0146,CASE-0137,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0137"", ""evidence_ids"": [""EVID-00469"", ""EVID-00470"", ""EVID-00471""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-893 \u2014 \u20b927.51\n\nOrder ORD-893 (payment PAY-0893) settled \u20b91247.45 against contractual expectation \u20b91274.96 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b927.51."", ""amount"": 27.51}","{""draft_id"": ""DRF-CASE-0137"", ""draft"": ""Subject: Settlement discrepancy on ORD-893 \u2014 \u20b927.51\n\nOrder ORD-893 (payment PAY-0893) settled \u20b91247.45 against contractual expectation \u20b91274.96 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b927.51.""}",,CASE-0137_DRAFT,,27.51,2026-09-05T07:13:36Z
ACT-0147,CASE-0137,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0137"", ""evidence_ids"": [""EVID-00469"", ""EVID-00470"", ""EVID-00471""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-893 \u2014 \u20b927.51\n\nOrder ORD-893 (payment PAY-0893) settled \u20b91247.45 against contractual expectation \u20b91274.96 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b927.51."", ""amount"": 27.51}","{""external_reference"": ""DIS-CASE-0137"", ""dispute_id"": ""DIS-CASE-0137"", ""status"": ""ALREADY_RESOLVED"", ""submitted_at"": ""2026-09-05T07:13:36Z"", ""simulated"": true}",DIS-CASE-0137,CASE-0137_CREATE,APR-0069,27.51,2026-09-05T07:13:36Z
ACT-0148,CASE-0120,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0120"", ""evidence_ids"": [""EVID-00411"", ""EVID-00412"", ""EVID-00413"", ""EVID-00414""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-796 \u2014 \u20b921.97\n\nOrder ORD-796 (payment PAY-0796) settled \u20b91795.21 against contractual expectation \u20b91817.18 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b921.97."", ""amount"": 25.92}","{""draft_id"": ""DRF-CASE-0120"", ""draft"": ""Subject: Settlement discrepancy on ORD-796 \u2014 \u20b921.97\n\nOrder ORD-796 (payment PAY-0796) settled \u20b91795.21 against contractual expectation \u20b91817.18 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b921.97.""}",,CASE-0120_DRAFT,,25.92,2026-09-05T07:13:37Z
ACT-0149,CASE-0031,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0031"", ""evidence_ids"": [""EVID-00105"", ""EVID-00106"", ""EVID-00107"", ""EVID-00108""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-143 \u2014 \u20b921.81\n\nOrder ORD-143 (payment PAY-0143) settled \u20b91994.47 against contractual expectation \u20b92016.28 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b921.81."", ""amount"": 25.74}","{""draft_id"": ""DRF-CASE-0031"", ""draft"": ""Subject: Settlement discrepancy on ORD-143 \u2014 \u20b921.81\n\nOrder ORD-143 (payment PAY-0143) settled \u20b91994.47 against contractual expectation \u20b92016.28 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b921.81.""}",,CASE-0031_DRAFT,,25.74,2026-09-05T07:13:37Z
ACT-0150,CASE-0038,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0038"", ""evidence_ids"": [""EVID-00130"", ""EVID-00131"", ""EVID-00132"", ""EVID-00133""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-178 \u2014 \u20b920.19\n\nOrder ORD-178 (payment PAY-0178) settled \u20b93558.29 against contractual expectation \u20b93578.48 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b920.19."", ""amount"": 23.82}","{""draft_id"": ""DRF-CASE-0038"", ""draft"": ""Subject: Settlement discrepancy on ORD-178 \u2014 \u20b920.19\n\nOrder ORD-178 (payment PAY-0178) settled \u20b93558.29 against contractual expectation \u20b93578.48 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b920.19.""}",,CASE-0038_DRAFT,,23.82,2026-09-05T07:13:38Z
ACT-0151,CASE-0069,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0069"", ""evidence_ids"": [""EVID-00235"", ""EVID-00236"", ""EVID-00237""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-428 \u2014 \u20b922.20\n\nOrder ORD-428 (payment PAY-0428) settled \u20b91904.6 against contractual expectation \u20b91926.8 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b922.20."", ""amount"": 22.2}","{""draft_id"": ""DRF-CASE-0069"", ""draft"": ""Subject: Settlement discrepancy on ORD-428 \u2014 \u20b922.20\n\nOrder ORD-428 (payment PAY-0428) settled \u20b91904.6 against contractual expectation \u20b91926.8 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b922.20.""}",,CASE-0069_DRAFT,,22.2,2026-09-05T07:13:38Z
ACT-0152,CASE-0069,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0069"", ""evidence_ids"": [""EVID-00235"", ""EVID-00236"", ""EVID-00237""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-428 \u2014 \u20b922.20\n\nOrder ORD-428 (payment PAY-0428) settled \u20b91904.6 against contractual expectation \u20b91926.8 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b922.20."", ""amount"": 22.2}","{""external_reference"": ""DIS-CASE-0069"", ""dispute_id"": ""DIS-CASE-0069"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:38Z"", ""simulated"": true}",DIS-CASE-0069,CASE-0069_CREATE,APR-0070,22.2,2026-09-05T07:13:38Z
