assessment_id,case_id,status,discrepancy_amount,potentially_recoverable_amount,confidence,root_cause,evidence_complete,evidence_missing,contractual_basis,tax_review_status,deadline_at,deadline_open,recommended_action,assessed_at
RCA-0115,CASE-0115,ACTION_READY,8.32,8.32,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0116,CASE-0116,ACTION_READY,41.9,41.9,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0117,CASE-0117,ACTION_READY,1988.32,1988.32,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0118,CASE-0118,ACTION_READY,1.77,1.77,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0119,CASE-0119,ACTION_READY,63.71,63.71,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0120,CASE-0120,ACTION_READY,25.92,25.92,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0121,CASE-0121,ACTION_READY,1616.44,1616.44,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0122,CASE-0122,ACTION_READY,531.04,531.04,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0123,CASE-0123,ACTION_READY,67.44,67.44,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0124,CASE-0124,ACTION_READY,14.34,14.34,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0125,CASE-0125,ACTION_READY,474.13,474.13,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0126,CASE-0126,ACTION_READY,5.27,5.27,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0127,CASE-0127,ACTION_READY,38.64,38.64,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0128,CASE-0128,ACTION_READY,65.58,65.58,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0129,CASE-0129,ACTION_READY,66.48,66.48,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0130,CASE-0130,ACTION_READY,1291.07,1291.07,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0131,CASE-0131,ACTION_READY,20.81,20.81,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0132,CASE-0132,ACTION_READY,66.74,66.74,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0133,CASE-0133,ACTION_READY,2.43,2.43,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0134,CASE-0134,ACTION_READY,5.98,5.98,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0135,CASE-0135,ACTION_READY,4.47,4.47,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0136,CASE-0136,ACTION_READY,144.17,144.17,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0137,CASE-0137,ACTION_READY,27.51,27.51,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0138,CASE-0138,ACTION_READY,3.94,3.94,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0139,CASE-0139,ACTION_READY,72.48,72.48,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0140,CASE-0140,ACTION_READY,433.87,433.87,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0141,CASE-0141,ACTION_READY,88.94,88.94,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0142,CASE-0142,ACTION_READY,6.49,6.49,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0143,CASE-0143,ACTION_READY,1980.46,1980.46,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0144,CASE-0144,ACTION_READY,11.29,11.29,0.90,f|e|e| |n|o|t| |r|e|t|u|r|n|e|d| |p|r|o|-|r|a|t|a|||o|v|e|r|-|r|e|f|u|n|d|||r|e|f|u|n|d| |n|o|t| |p|r|o|c|e|s|s|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0145,CASE-0145,ACTION_READY,953.0,953.0,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0146,CASE-0146,ACTION_READY,39.17,39.17,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0147,CASE-0147,ACTION_READY,479.39,479.39,0.90,s|e|t|t|l|e|m|e|n|t| |a|m|o|u|n|t| |s|h|o|r|t|||s|e|t|t|l|e|m|e|n|t| |m|i|s|s|i|n|g|||b|a|n|k| |c|r|e|d|i|t| |m|i|s|m|a|t|c|h,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0148,CASE-0148,ACTION_READY,2.25,2.25,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-FEE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
RCA-0149,CASE-0149,ACTION_READY,71.33,71.33,0.90,r|a|t|e| |c|a|r|d| |m|i|s|a|p|p|l|i|e|d|||d|u|p|l|i|c|a|t|e| |f|e|e| |e|v|e|n|t|||i|n|s|t|r|u|m|e|n|t| |s|u|r|c|h|a|r|g|e| |n|o|t| |c|o|n|t|r|a|c|t|e|d,TRUE,,FR-SETTLE-CALC-001,NOT_APPLICABLE,2025-05-20T00:00:00Z,TRUE,DRAFT_DISPUTE,2025-04-05T00:00:00Z
